BOROUGH,BLOCK,LOT,POSTCODE,LATITUDE,LONGITUDE
Staten Island,7446,75,10309,40.527628,-74.229423
Staten Island,5095,36,10308,40.553728,-74.138832
Staten Island,294,23,10310,40.622854,-74.107802
Staten Island,318,40,10310,40.62476,-74.122751
Staten Island,5275,47,10308,40.54137,-74.147978
Staten Island,7924,77,10307,40.502626,-74.24855
Staten Island,7924,75,10307,40.50255,-74.248521
Staten Island,7924,67,10307,40.502078,-74.248357
Staten Island,7924,65,10307,40.501998,-74.248328
Staten Island,7924,63,10307,40.501922,-74.248299
Staten Island,7924,61,10307,40.501842,-74.248273
Staten Island,6712,178,10309,40.517751,-74.203727
Staten Island,2397,212,10314,40.583953,-74.158336
Staten Island,2397,212,10314,40.583953,-74.158336
Staten Island,2397,212,10314,40.583953,-74.158336
Staten Island,7207,57,10309,40.545175,-74.230944
Staten Island,6946,112,10309,40.529524,-74.209634
Staten Island,6652,30,10309,40.527859,-74.198107
Staten Island,2638,50,10314,40.588093,-74.19242
Staten Island,2638,50,10314,40.588093,-74.19242
Staten Island,2638,50,10314,40.588093,-74.19242
Staten Island,2638,50,10314,40.588093,-74.19242
Staten Island,2638,50,10314,40.588093,-74.19242
Staten Island,2638,50,10314,40.588093,-74.19242
Staten Island,2981,35,10305,40.611383,-74.072746
Staten Island,3625,35,10306,40.576396,-74.11799
Staten Island,3625,33,10306,40.576377,-74.117958
Staten Island,163,49,10310,40.634745,-74.112707
Staten Island,163,47,10310,40.634745,-74.112761
Staten Island,4964,32,10306,40.55975,-74.134393
Staten Island,3209,149,10305,40.599017,-74.081555
Staten Island,3209,149,10305,40.599017,-74.081555
Staten Island,3239,8,10305,40.597606,-74.078032
Staten Island,1126,84,10302,40.631416,-74.14215
Staten Island,2888,20,10304,40.61023,-74.084598
Staten Island,5350,128,10312,40.533829,-74.159228
Staten Island,101,619,10301,40.635093,-74.100724
Staten Island,7076,40,10309,40.542057,-74.215459
Staten Island,7936,61,10307,40.501314,-74.249857
Staten Island,648,26,10304,40.615501,-74.087702
Staten Island,648,25,10304,40.615449,-74.087738
Staten Island,358,34,10314,40.621818,-74.129673
Staten Island,5900,101,10312,40.565151,-74.184166
Staten Island,5694,1,10312,40.544915,-74.176169
Staten Island,7909,64,10307,40.502512,-74.245579
Staten Island,6277,68,10312,40.540897,-74.183045
Staten Island,6280,50,10312,40.538826,-74.185619
Staten Island,5497,198,10312,40.546428,-74.163108
Staten Island,221,45,10310,40.632184,-74.120841
Staten Island,368,26,10314,40.617189,-74.126235
Staten Island,378,179,10314,40.613348,-74.1272
Staten Island,5380,52,10312,40.533736,-74.164574
Staten Island,6910,1,10309,40.530347,-74.206582
Staten Island,5332,17,10312,40.539022,-74.161378
Staten Island,5515,103,10312,40.549777,-74.166402
Staten Island,1460,28,10302,40.619771,-74.142856
Staten Island,2647,1,10314,40.587016,-74.191359
Staten Island,2647,1,10314,40.587016,-74.191359
Staten Island,2647,1,10314,40.587016,-74.191359
Staten Island,2647,1,10314,40.587016,-74.191359
Staten Island,2647,1,10314,40.587016,-74.191359
Staten Island,2647,1,10314,40.587016,-74.191359
Staten Island,2647,1,10314,40.587016,-74.191359
Staten Island,2647,1,10314,40.587016,-74.191359
Staten Island,1087,47,10302,40.63713,-74.138177
Staten Island,5601,67,10312,40.5488,-74.170185
Staten Island,3185,1,10304,40.59823,-74.088544
Staten Island,2245,47,10306,40.57571,-74.130714
Staten Island,3092,9,10305,40.601012,-74.071057
Staten Island,492,10,10304,40.62771,-74.075657
Staten Island,261,80,10301,40.628206,-74.104464
Staten Island,1148,30,10303,40.626473,-74.148433
Staten Island,1013,38,10302,40.635203,-74.128863
Staten Island,1148,29,10303,40.626357,-74.148469
Staten Island,1013,40,10302,40.635109,-74.128867
Staten Island,1013,40,10302,40.635109,-74.128867
Staten Island,1148,29,10303,40.626357,-74.148469
Staten Island,1013,38,10302,40.635203,-74.128863
Staten Island,1148,28,10303,40.626278,-74.14849
Staten Island,761,43,10314,40.60645,-74.126985
Staten Island,173,29,10310,40.63727,-74.115251
Staten Island,173,30,10310,40.637265,-74.115302
Staten Island,295,18,10310,40.622103,-74.108568
Staten Island,6976,6,10309,40.524921,-74.2124
Staten Island,7941,14,10307,40.505114,-74.252151
Staten Island,684,266,10301,40.606247,-74.102564
Staten Island,1460,28,10302,40.619771,-74.142856
Staten Island,1685,83,10303,40.62685,-74.163518
Staten Island,7267,1,10309,40.537366,-74.222524
Staten Island,639,18,10304,40.618148,-74.08615
Staten Island,730,32,10314,40.610965,-74.134194
Staten Island,2873,40,10304,40.615881,-74.077452
Staten Island,2873,40,10304,40.615846,-74.077401
Staten Island,2873,40,10304,40.615769,-74.077304
Staten Island,2873,40,10304,40.615733,-74.077254
Staten Island,730,32,10314,40.610965,-74.134194
Staten Island,4024,20,10306,40.559366,-74.113976
Staten Island,346,87,10314,40.616992,-74.119884
Staten Island,7406,10,10309,40.535045,-74.23591
Staten Island,5142,22,10308,40.551096,-74.149763
Staten Island,6583,45,10312,40.529637,-74.19013
Staten Island,6583,45,10312,40.529637,-74.19013
Staten Island,6583,45,10312,40.529637,-74.19013
Staten Island,1508,27,10314,40.616543,-74.152042
Staten Island,6086,10,10312,40.54617,-74.200953
Staten Island,3809,4,10306,40.572415,-74.091638
Staten Island,3039,10,10305,40.602949,-74.075345
Staten Island,3039,10,10305,40.602949,-74.075345
Staten Island,7022,13,10309,40.540016,-74.214869
Staten Island,3351,60,10305,40.592498,-74.085299
Staten Island,7092,39,10309,40.541555,-74.217932
Staten Island,7092,39,10309,40.541555,-74.217932
Staten Island,7092,39,10309,40.541555,-74.217932
Staten Island,7092,39,10309,40.541555,-74.217932
Staten Island,7092,39,10309,40.541555,-74.217932
Staten Island,7092,39,10309,40.541555,-74.217932
Staten Island,7092,39,10309,40.541555,-74.217932
Staten Island,7092,39,10309,40.541555,-74.217932
Staten Island,7092,39,10309,40.541555,-74.217932
Staten Island,955,100,10314,40.596624,-74.124334
Staten Island,955,100,10314,40.596624,-74.124334
Staten Island,955,100,10314,40.596624,-74.124334
Staten Island,955,100,10314,40.596624,-74.124334
Staten Island,7022,47,10309,40.538326,-74.214583
Staten Island,7022,49,10309,40.53857,-74.214555
Staten Island,7022,31,10309,40.539398,-74.214939
Staten Island,7022,41,10309,40.539275,-74.214615
Staten Island,7880,100,10307,40.498628,-74.240452
Staten Island,6740,18,10309,40.517803,-74.203774
Staten Island,2836,15,10304,40.622157,-74.072308
Staten Island,6014,26,10312,40.548027,-74.192017
Staten Island,2771,8,10314,40.592093,-74.190009
Staten Island,5415,110,10312,40.530949,-74.155513
Staten Island,7071,1,10309,40.552668,-74.218422
Staten Island,6580,7,10312,40.525302,-74.18784
Staten Island,503,1,10301,40.633235,-74.075314
Staten Island,503,1,10301,40.633235,-74.075314
Staten Island,503,1,10301,40.633235,-74.075314
Staten Island,503,1,10301,40.633235,-74.075314
Staten Island,503,1,10301,40.633235,-74.075314
Staten Island,101,636,10301,40.635241,-74.101549
Staten Island,690,295,10314,40.609252,-74.114313
Staten Island,7067,166,10309,40.554396,-74.214793
Staten Island,7067,166,10309,40.554396,-74.214793
Staten Island,7067,166,10309,40.554396,-74.214793
Staten Island,7067,166,10309,40.554396,-74.214793
Staten Island,7067,166,10309,40.554396,-74.214793
Staten Island,7067,166,10309,40.554396,-74.214793
Staten Island,7067,166,10309,40.554396,-74.214793
Staten Island,2771,139,10314,40.5936,-74.191846
Staten Island,2771,138,10314,40.593498,-74.191896
Staten Island,2771,38,10314,40.593462,-74.19191
Staten Island,2771,39,10314,40.593531,-74.191878
Staten Island,7022,57,10309,40.539547,-74.214447
Staten Island,8028,45,10307,40.512259,-74.250466
Staten Island,7022,55,10309,40.539303,-74.214475
Staten Island,7022,53,10309,40.539059,-74.214499
Staten Island,7022,59,10309,40.540159,-74.214377
Staten Island,6339,61,10312,40.541365,-74.195747
Staten Island,3615,19,10306,40.575384,-74.106069
Staten Island,838,80,10301,40.605676,-74.099466
Staten Island,76,1,10310,40.645232,-74.104674
Staten Island,76,1,10310,40.645232,-74.104674
Staten Island,76,1,10310,40.645232,-74.104674
Staten Island,76,1,10310,40.645232,-74.104674
Staten Island,76,1,10310,40.645232,-74.104674
Staten Island,76,1,10310,40.645232,-74.104674
Staten Island,76,1,10310,40.645232,-74.104674
Staten Island,76,1,10310,40.645232,-74.104674
Staten Island,76,1,10310,40.645232,-74.104674
Staten Island,76,1,10310,40.645232,-74.104674
Staten Island,76,1,10310,40.645232,-74.104674
Staten Island,6538,70,10312,40.521479,-74.182132
Staten Island,331,128,10314,40.614779,-74.115292
Staten Island,1670,137,10303,40.625343,-74.161388
Staten Island,1670,139,10303,40.625299,-74.161396
Staten Island,2861,4,10305,40.609541,-74.069474
Staten Island,2861,3,10305,40.609488,-74.069431
Staten Island,2861,1,10305,40.609384,-74.069341
Staten Island,2861,2,10305,40.609436,-74.069388
Staten Island,1183,101,10303,40.627853,-74.150735
Staten Island,1183,100,10303,40.627869,-74.150846
Staten Island,4711,7,10306,40.55768,-74.127875
Staten Island,3040,27,10305,40.601454,-74.075282
Staten Island,3040,27,10305,40.601454,-74.075282
Staten Island,888,18,10304,40.587943,-74.104073
Staten Island,888,18,10304,40.587943,-74.104073
Staten Island,6249,26,10312,40.536139,-74.1806
Staten Island,6249,25,10312,40.536183,-74.180553
Staten Island,201,68,10310,40.635857,-74.125452
Staten Island,201,67,10310,40.635939,-74.125463
Staten Island,7910,83,10307,40.502609,-74.24664
Staten Island,5520,84,10312,40.551604,-74.167292
Staten Island,72,37,10301,40.643184,-74.098754
Staten Island,72,37,10301,40.643184,-74.098754
Staten Island,244,12,10301,40.618739,-74.101798
Staten Island,6442,1,10312,40.527153,-74.174986
Staten Island,1234,45,10303,40.628788,-74.159401
Staten Island,7916,13,10307,40.508173,-74.247549
Staten Island,7400,25,10309,40.537759,-74.237272
Staten Island,6873,20,10309,40.534722,-74.200484
Staten Island,6873,20,10309,40.534722,-74.200484
Staten Island,6789,69,10309,40.518591,-74.20847
Staten Island,35,1,10301,40.63667,-74.08581
Staten Island,35,6,10301,40.636752,-74.08599
Staten Island,35,2,10301,40.636678,-74.085828
Staten Island,35,3,10301,40.636687,-74.085846
Staten Island,7267,129,10309,40.540053,-74.218579
Staten Island,525,46,10304,40.625398,-74.076753
Staten Island,525,49,10304,40.625365,-74.076977
Staten Island,525,48,10304,40.625373,-74.076922
Staten Island,525,47,10304,40.62539,-74.076811
Staten Island,525,147,10304,40.625382,-74.076865
Staten Island,525,50,10304,40.625357,-74.077034
Staten Island,7267,129,10309,40.540053,-74.218579
Staten Island,1123,120,10302,40.635817,-74.143492
Staten Island,5130,73,10308,40.547192,-74.141798
Staten Island,7580,1,10309,40.521399,-74.235074
Staten Island,6232,7,10312,40.545956,-74.183167
Staten Island,2890,7,10304,40.609489,-74.085368
Staten Island,7710,285,10309,40.506822,-74.225079
Staten Island,3803,16,10306,40.572846,-74.095216
Staten Island,3803,17,10306,40.572909,-74.095159
Staten Island,7914,72,10307,40.508046,-74.246545
Staten Island,3100,28,10305,40.598197,-74.068335
Staten Island,835,374,10304,40.605261,-74.093581
Staten Island,5209,58,10308,40.541929,-74.144431
Staten Island,7793,98,10307,40.511694,-74.232119
Staten Island,6784,20,10309,40.516565,-74.211402
Staten Island,6906,3,10309,40.529866,-74.204311
Staten Island,5248,21,10308,40.544095,-74.150535
Staten Island,3821,24,10306,40.572096,-74.099229
Staten Island,3821,24,10306,40.572096,-74.099229
Staten Island,3821,23,10306,40.572063,-74.099257
Staten Island,3821,23,10306,40.572063,-74.099257
Staten Island,279,99,10310,40.623251,-74.105681
Staten Island,1234,194,10303,40.626457,-74.159745
Staten Island,1234,194,10303,40.626457,-74.159745
Staten Island,4404,6,10306,40.571534,-74.135849
Staten Island,3370,40,10305,40.589542,-74.08607
Staten Island,7420,74,10309,40.525992,-74.216806
Staten Island,6993,220,10309,40.525106,-74.213602
Staten Island,908,158,10304,40.595541,-74.112979
Staten Island,3336,38,10305,40.589497,-74.090743
Staten Island,7580,5,10309,40.521899,-74.235025
Staten Island,7580,7,10309,40.522066,-74.235011
Staten Island,4421,167,10306,40.567396,-74.135265
Staten Island,6333,195,10312,40.536157,-74.192861
Staten Island,169,1,10310,40.638241,-74.11615
Staten Island,169,1,10310,40.638307,-74.115599
Staten Island,169,1,10310,40.638717,-74.115275
Staten Island,316,15,10310,40.626598,-74.123497
Staten Island,2072,55,10314,40.60746,-74.160258
Staten Island,649,4,10304,40.614266,-74.0868
Staten Island,5606,53,10312,40.553005,-74.170296
Staten Island,252,92,10301,40.629962,-74.102402
Staten Island,5152,6,10308,40.546518,-74.146791
Staten Island,5341,58,10312,40.536587,-74.161455
Staten Island,525,24,10304,40.625943,-74.075223
Staten Island,2249,4,10306,40.577476,-74.129843
Staten Island,3228,21,10305,40.601334,-74.077705
Staten Island,1965,54,10314,40.588985,-74.145775
Staten Island,1126,85,10302,40.63138,-74.142164
Staten Island,316,72,10310,40.625479,-74.122756
Staten Island,7400,177,10309,40.537363,-74.238997
Staten Island,7400,157,10309,40.536753,-74.239553
Staten Island,2997,1,10305,40.607396,-74.07867
Staten Island,7584,65,10309,40.523573,-74.239207
Staten Island,7584,65,10309,40.523573,-74.239207
Staten Island,7584,65,10309,40.523573,-74.239207
Staten Island,7584,65,10309,40.523573,-74.239207
Staten Island,7584,65,10309,40.523573,-74.239207
Staten Island,7584,65,10309,40.523573,-74.239207
Staten Island,7584,65,10309,40.523573,-74.239207
Staten Island,4396,7,10306,40.565307,-74.133209
Staten Island,4600,30,10308,40.561126,-74.153107
Staten Island,7775,3,10307,40.504684,-74.22952
Staten Island,6106,173,10309,40.544994,-74.203382
Staten Island,6106,172,10309,40.544788,-74.203443
Staten Island,6106,171,10309,40.54475,-74.203428
Staten Island,6106,175,10312,40.54503,-74.203184
Staten Island,6106,176,10312,40.545058,-74.203051
Staten Island,6106,165,10312,40.544452,-74.202456
Staten Island,6106,166,10312,40.544411,-74.202625
Staten Island,6106,169,10309,40.54422,-74.203387
Staten Island,870,111,10304,40.59179,-74.105253
Staten Island,2661,13,10314,40.587661,-74.197503
Staten Island,2661,19,10314,40.587692,-74.197445
Staten Island,2661,17,10314,40.587661,-74.197503
Staten Island,7890,44,10307,40.505292,-74.24181
Staten Island,480,6,10314,40.612273,-74.144789
Staten Island,585,101,10304,40.627975,-74.085853
Staten Island,6523,85,10312,40.534305,-74.1857
Staten Island,4987,1,10306,40.555251,-74.129537
Staten Island,4987,1,10306,40.555251,-74.129537
Staten Island,4987,1,10306,40.555251,-74.129537
Staten Island,4987,1,10306,40.555251,-74.129537
Staten Island,3120,29,10305,40.5972,-74.064967
Staten Island,169,1,10310,40.639897,-74.115494
Staten Island,169,22,10310,40.639653,-74.117734
Staten Island,169,9,10310,40.638676,-74.117668
Staten Island,169,8,10310,40.638615,-74.117668
Staten Island,169,31,10310,40.640462,-74.117952
Staten Island,169,30,10310,40.640451,-74.117948
Staten Island,169,29,10310,40.640353,-74.117919
Staten Island,169,4,10310,40.638368,-74.117656
Staten Island,169,27,10310,40.640199,-74.117876
Staten Island,169,28,10310,40.640276,-74.117898
Staten Island,169,21,10310,40.639551,-74.117712
Staten Island,169,10,10310,40.638736,-74.117671
Staten Island,169,15,10310,40.639291,-74.117683
Staten Island,169,20,10310,40.639477,-74.117694
Staten Island,169,19,10310,40.639455,-74.117687
Staten Island,169,14,10310,40.639197,-74.117679
Staten Island,169,13,10310,40.639093,-74.117679
Staten Island,169,23,10310,40.639796,-74.117767
Staten Island,169,16,10310,40.639384,-74.117683
Staten Island,169,3,10310,40.638308,-74.117656
Staten Island,169,26,10310,40.639897,-74.117792
Staten Island,169,2,10310,40.638248,-74.117653
Staten Island,169,2,10310,40.638248,-74.117653
Staten Island,169,12,10310,40.639,-74.117679
Staten Island,169,1,10310,40.638177,-74.116705
Staten Island,169,6,10310,40.638492,-74.117664
Staten Island,169,1,10310,40.640836,-74.11712
Staten Island,5295,34,10312,40.536098,-74.155651
Staten Island,5295,34,10312,40.536098,-74.155651
Staten Island,169,7,10310,40.638552,-74.117664
Staten Island,169,5,10310,40.638432,-74.11766
Staten Island,169,5,10310,40.638432,-74.11766
Staten Island,169,1,10310,40.639433,-74.11541
Staten Island,169,1,10310,40.64036,-74.11557
Staten Island,6855,9,10309,40.529023,-74.199423
Staten Island,3060,14,10305,40.602953,-74.078341
Staten Island,843,225,10304,40.600607,-74.098295
Staten Island,6267,38,10312,40.546419,-74.185392
Staten Island,6303,57,10312,40.543415,-74.19109
Staten Island,3590,69,10306,40.577576,-74.104529
Staten Island,3590,71,10306,40.577515,-74.104586
Staten Island,3590,1,10306,40.577485,-74.104615
Staten Island,3590,1,10306,40.577485,-74.104615
Staten Island,3590,68,10306,40.577606,-74.1045
Staten Island,3590,70,10306,40.577545,-74.104557
Staten Island,714,1,10314,40.608442,-74.12306
Staten Island,714,1,10314,40.607802,-74.123008
Staten Island,6836,63,10312,40.539065,-74.195733
Staten Island,6836,60,10312,40.539029,-74.195841
